Invoice ID,Branch,City,Customer type,Gender,Product line,Unit price,Quantity,Tax 5%,Total,Date,Time,Payment,cogs,gross margin percentage,gross income,Rating
385-74-9046,C,Naypyitaw,Member,Male,Food and beverages,55.76,6,16.73,334.53,2024-08-03,12:07:00,Cash,317.8,4.761905,16.73,8.4
604-94-8469,C,Yangon,Member,Female,Fashion accessories,74.23,7,25.98,519.62,2023-01-20,18:41:00,Credit card,493.64,4.761905,25.98,7.7
213-64-6382,C,Naypyitaw,Normal,Female,Electronic accessories,46.62,5,11.66,233.11,2023-06-19,22:43:00,Credit card,221.46,4.761905,11.66,9.8
946-16-7911,C,Mandalay,Member,Male,Electronic accessories,26.5,1,1.33,26.5,2024-07-04,15:16:00,Ewallet,25.18,4.761905,1.33,6.6
277-27-9916,C,Naypyitaw,Member,Male,Sports and travel,23.39,7,8.19,163.74,2023-11-12,15:03:00,Cash,155.55,4.761905,8.19,3.1
345-51-7297,B,Naypyitaw,Member,Male,Health and beauty,83.5,4,16.7,334.0,2024-01-04,21:46:00,Ewallet,317.3,4.761905,16.7,5.8
483-14-5798,B,Yangon,Member,Female,Fashion accessories,17.92,9,8.06,161.25,2022-03-27,22:23:00,Cash,153.19,4.761905,8.06,8.5
816-88-4092,C,Yangon,Normal,Male,Food and beverages,99.95,6,29.98,599.7,2023-08-21,15:24:00,Cash,569.71,4.761905,29.98,4.9
105-94-6383,C,Yangon,Normal,Female,Health and beauty,12.11,8,4.84,96.88,2023-10-31,15:10:00,Cash,92.04,4.761905,4.84,3.6
611-31-1495,B,Mandalay,Member,Male,Fashion accessories,15.51,1,0.78,15.51,2024-03-15,13:45:00,Credit card,14.74,4.761905,0.78,9.8
524-47-8185,B,Mandalay,Member,Male,Electronic accessories,30.51,3,4.58,91.53,2023-07-02,18:45:00,Ewallet,86.96,4.761905,4.58,5.1
773-60-3145,A,Naypyitaw,Normal,Female,Home and lifestyle,61.95,7,21.68,433.64,2023-04-09,15:17:00,Cash,411.96,4.761905,21.68,7.3
958-85-6089,C,Yangon,Normal,Male,Electronic accessories,85.83,3,12.88,257.5,2022-05-28,21:34:00,Ewallet,244.63,4.761905,12.88,7.6
848-75-4736,C,Mandalay,Normal,Male,Health and beauty,14.58,10,7.29,145.82,2022-08-17,19:46:00,Ewallet,138.53,4.761905,7.29,9.3
354-10-3358,C,Mandalay,Normal,Male,Sports and travel,57.01,3,8.55,171.04,2022-03-12,11:24:00,Cash,162.49,4.761905,8.55,7.9
461-17-6812,B,Naypyitaw,Normal,Male,Fashion accessories,41.09,10,20.55,410.92,2023-04-25,19:16:00,Credit card,390.37,4.761905,20.55,7.3
806-75-5646,B,Yangon,Normal,Female,Electronic accessories,99.4,8,39.76,795.19,2024-05-03,16:26:00,Cash,755.43,4.761905,39.76,9.7
119-65-1764,C,Yangon,Member,Female,Fashion accessories,50.01,5,12.5,250.05,2022-08-06,14:29:00,Cash,237.55,4.761905,12.5,7.9
693-78-2894,B,Yangon,Normal,Male,Food and beverages,26.86,2,2.69,53.72,2023-06-17,20:54:00,Ewallet,51.03,4.761905,2.69,9.1
397-19-5922,C,Naypyitaw,Member,Male,Home and lifestyle,50.44,7,17.65,353.07,2023-09-26,21:30:00,Cash,335.42,4.761905,17.65,8.2
569-90-7066,A,Naypyitaw,Normal,Male,Health and beauty,23.09,7,8.08,161.65,2022-11-20,19:00:00,Cash,153.56,4.761905,8.08,3.6
445-87-7727,B,Naypyitaw,Normal,Male,Fashion accessories,64.98,6,19.49,389.88,2022-12-04,10:44:00,Ewallet,370.39,4.761905,19.49,7.0
478-50-5157,A,Naypyitaw,Member,Male,Fashion accessories,57.04,9,25.67,513.37,2023-12-23,17:21:00,Cash,487.7,4.761905,25.67,7.1
346-50-8005,C,Mandalay,Member,Male,Health and beauty,57.63,7,20.17,403.44,2022-04-30,15:37:00,Credit card,383.26,4.761905,20.17,5.8
647-73-6228,C,Mandalay,Normal,Female,Health and beauty,15.95,10,7.97,159.49,2024-06-19,18:41:00,Ewallet,151.52,4.761905,7.97,6.8
751-73-6748,C,Yangon,Normal,Female,Food and beverages,79.2,1,3.96,79.2,2023-07-29,16:04:00,Ewallet,75.24,4.761905,3.96,5.5
370-83-7694,B,Naypyitaw,Member,Male,Home and lifestyle,20.22,10,10.11,202.19,2023-06-29,15:33:00,Credit card,192.08,4.761905,10.11,7.8
180-33-9093,C,Naypyitaw,Member,Female,Electronic accessories,21.59,7,7.56,151.13,2024-05-21,12:19:00,Ewallet,143.57,4.761905,7.56,9.9
659-24-6596,B,Naypyitaw,Normal,Male,Electronic accessories,92.68,4,18.54,370.74,2024-10-22,15:36:00,Cash,352.2,4.761905,18.54,8.9
855-74-3911,C,Yangon,Normal,Male,Fashion accessories,95.56,7,33.45,668.9,2023-09-12,22:14:00,Credit card,635.46,4.761905,33.45,5.3
114-12-4186,C,Mandalay,Normal,Male,Fashion accessories,16.21,3,2.43,48.64,2024-04-29,10:39:00,Ewallet,46.21,4.761905,2.43,3.7
818-91-1135,C,Mandalay,Member,Male,Sports and travel,97.36,10,48.68,973.59,2024-03-25,21:34:00,Credit card,924.91,4.761905,48.68,9.1
846-50-5981,B,Naypyitaw,Normal,Male,Health and beauty,43.83,6,13.15,263.0,2023-08-07,10:34:00,Cash,249.85,4.761905,13.15,8.4
564-55-3822,C,Yangon,Member,Female,Home and lifestyle,25.62,2,2.56,51.24,2023-08-11,22:35:00,Ewallet,48.68,4.761905,2.56,8.6
677-66-2992,A,Mandalay,Member,Female,Home and lifestyle,76.31,4,15.26,305.23,2023-01-04,18:56:00,Cash,289.97,4.761905,15.26,5.2
885-70-8043,C,Naypyitaw,Member,Male,Home and lifestyle,83.28,4,16.66,333.14,2022-03-25,19:53:00,Ewallet,316.48,4.761905,16.66,5.6
716-31-4966,C,Naypyitaw,Normal,Male,Electronic accessories,19.63,2,1.96,39.26,2023-08-11,17:16:00,Credit card,37.3,4.761905,1.96,5.7
890-14-8111,A,Mandalay,Normal,Female,Health and beauty,57.46,9,25.86,517.15,2024-09-03,13:28:00,Ewallet,491.29,4.761905,25.86,6.2
937-78-6169,C,Yangon,Member,Female,Health and beauty,16.02,2,1.6,32.04,2023-03-13,22:48:00,Credit card,30.44,4.761905,1.6,7.8
211-23-5096,B,Yangon,Member,Female,Food and beverages,21.72,9,9.77,195.5,2023-09-29,15:33:00,Cash,185.72,4.761905,9.77,10.0
187-16-3574,A,Yangon,Member,Female,Health and beauty,16.2,10,8.1,161.99,2023-03-14,20:00:00,Credit card,153.9,4.761905,8.1,6.9
485-30-9683,B,Mandalay,Member,Female,Health and beauty,84.13,7,29.44,588.89,2023-08-25,19:26:00,Ewallet,559.44,4.761905,29.44,9.7
644-68-5190,B,Naypyitaw,Normal,Male,Health and beauty,45.04,2,4.5,90.09,2024-05-16,19:07:00,Cash,85.58,4.761905,4.5,6.5
217-69-7872,B,Naypyitaw,Member,Male,Food and beverages,25.55,2,2.55,51.09,2023-11-26,19:50:00,Credit card,48.54,4.761905,2.55,5.9
699-34-4404,A,Mandalay,Normal,Female,Health and beauty,60.81,6,18.24,364.88,2022-06-16,10:07:00,Ewallet,346.63,4.761905,18.24,8.1
510-26-9202,B,Mandalay,Member,Male,Fashion accessories,59.2,8,23.68,473.61,2022-11-01,16:53:00,Credit card,449.93,4.761905,23.68,7.2
800-76-7778,A,Mandalay,Normal,Male,Sports and travel,55.21,7,19.33,386.5,2022-05-22,14:30:00,Cash,367.18,4.761905,19.33,7.8
185-81-7464,A,Yangon,Normal,Male,Home and lifestyle,46.27,4,9.25,185.1,2024-04-13,16:45:00,Ewallet,175.84,4.761905,9.25,5.1
440-20-2385,C,Yangon,Member,Female,Sports and travel,57.16,2,5.72,114.31,2024-09-08,21:01:00,Ewallet,108.6,4.761905,5.72,7.3
571-76-1255,A,Yangon,Normal,Male,Electronic accessories,90.2,1,4.51,90.2,2022-08-24,11:28:00,Ewallet,85.69,4.761905,4.51,5.9
505-62-5494,B,Mandalay,Normal,Male,Sports and travel,46.69,2,4.67,93.38,2023-03-25,22:42:00,Ewallet,88.71,4.761905,4.67,5.9
714-28-1588,C,Naypyitaw,Normal,Male,Sports and travel,94.01,1,4.7,94.01,2023-09-14,18:03:00,Credit card,89.31,4.761905,4.7,6.2
433-59-2760,A,Naypyitaw,Member,Female,Sports and travel,51.34,8,20.54,410.74,2022-05-11,11:21:00,Cash,390.2,4.761905,20.54,8.2
995-71-7092,A,Mandalay,Member,Female,Sports and travel,93.67,6,28.1,562.04,2022-11-16,18:26:00,Cash,533.94,4.761905,28.1,6.1
749-29-3389,A,Naypyitaw,Normal,Female,Sports and travel,66.18,10,33.09,661.78,2023-07-10,21:11:00,Credit card,628.69,4.761905,33.09,8.3
651-50-7007,C,Mandalay,Normal,Male,Fashion accessories,29.58,2,2.96,59.16,2024-11-20,18:32:00,Credit card,56.2,4.761905,2.96,6.8
444-51-3365,C,Yangon,Member,Male,Electronic accessories,14.34,5,3.59,71.72,2022-01-07,20:15:00,Ewallet,68.13,4.761905,3.59,8.6
800-16-3346,A,Naypyitaw,Normal,Male,Electronic accessories,79.36,3,11.9,238.09,2022-05-13,21:10:00,Ewallet,226.19,4.761905,11.9,8.4
145-43-7801,B,Naypyitaw,Normal,Male,Electronic accessories,38.17,7,13.36,267.22,2023-02-06,18:17:00,Credit card,253.85,4.761905,13.36,7.4
147-80-3616,B,Mandalay,Normal,Female,Electronic accessories,18.5,9,8.33,166.51,2022-08-29,10:35:00,Credit card,158.19,4.761905,8.33,5.3
970-19-7931,C,Yangon,Normal,Female,Food and beverages,50.64,9,22.79,455.74,2023-01-10,12:21:00,Ewallet,432.95,4.761905,22.79,6.8
244-83-1550,B,Yangon,Member,Female,Sports and travel,41.5,4,8.3,166.0,2022-09-17,13:32:00,Credit card,157.7,4.761905,8.3,5.8
624-58-3193,C,Naypyitaw,Member,Male,Fashion accessories,68.16,8,27.26,545.25,2022-12-23,16:00:00,Cash,517.99,4.761905,27.26,6.1
801-23-1880,B,Mandalay,Normal,Female,Home and lifestyle,65.83,10,32.91,658.28,2024-09-18,16:53:00,Cash,625.36,4.761905,32.91,6.3
770-69-5924,A,Yangon,Member,Male,Sports and travel,34.75,7,12.16,243.25,2023-04-14,11:15:00,Cash,231.09,4.761905,12.16,6.7
979-53-9725,A,Naypyitaw,Member,Male,Home and lifestyle,78.83,5,19.71,394.16,2023-09-08,13:47:00,Credit card,374.45,4.761905,19.71,8.7
593-94-1128,B,Naypyitaw,Normal,Male,Health and beauty,95.89,4,19.18,383.57,2023-08-19,19:42:00,Credit card,364.39,4.761905,19.18,5.4
366-32-8618,B,Mandalay,Member,Male,Home and lifestyle,81.25,7,28.44,568.77,2023-08-08,20:41:00,Cash,540.33,4.761905,28.44,7.1
276-12-6430,A,Mandalay,Member,Male,Electronic accessories,52.25,3,7.84,156.74,2024-12-24,20:29:00,Ewallet,148.9,4.761905,7.84,7.7
703-90-1715,A,Mandalay,Normal,Male,Sports and travel,57.78,6,17.34,346.71,2022-07-01,15:16:00,Ewallet,329.37,4.761905,17.34,10.0
434-71-7995,C,Mandalay,Normal,Female,Fashion accessories,53.26,5,13.32,266.32,2022-11-25,22:01:00,Cash,253.0,4.761905,13.32,7.1
393-27-3606,C,Yangon,Member,Male,Sports and travel,50.3,2,5.03,100.6,2024-03-17,10:39:00,Cash,95.57,4.761905,5.03,5.7
790-10-1998,B,Naypyitaw,Member,Female,Health and beauty,65.9,3,9.88,197.69,2023-01-23,10:16:00,Ewallet,187.81,4.761905,9.88,8.4
905-43-4035,A,Yangon,Member,Male,Fashion accessories,12.29,2,1.23,24.57,2024-04-30,11:50:00,Ewallet,23.35,4.761905,1.23,4.8
751-57-9368,A,Yangon,Normal,Male,Home and lifestyle,36.83,2,3.68,73.66,2023-07-25,22:33:00,Credit card,69.98,4.761905,3.68,7.2
315-79-9001,A,Naypyitaw,Normal,Male,Sports and travel,27.24,9,12.26,245.2,2024-04-11,17:54:00,Credit card,232.94,4.761905,12.26,5.7
552-83-7281,C,Naypyitaw,Member,Male,Electronic accessories,59.99,9,27.0,539.93,2022-01-07,20:38:00,Ewallet,512.93,4.761905,27.0,8.4
298-10-8825,B,Yangon,Normal,Female,Home and lifestyle,11.23,10,5.62,112.32,2023-08-05,11:31:00,Credit card,106.7,4.761905,5.62,2.2
968-76-3081,B,Mandalay,Normal,Male,Sports and travel,84.33,1,4.22,84.33,2024-08-31,21:36:00,Cash,80.12,4.761905,4.22,4.3
206-53-4476,C,Mandalay,Normal,Male,Health and beauty,79.23,9,35.65,713.09,2023-06-16,20:24:00,Credit card,677.44,4.761905,35.65,5.0
443-86-8668,B,Mandalay,Normal,Female,Food and beverages,47.54,1,2.38,47.54,2023-04-07,14:51:00,Ewallet,45.17,4.761905,2.38,7.0
800-18-2803,B,Mandalay,Member,Male,Food and beverages,36.99,9,16.65,332.9,2023-06-19,11:21:00,Ewallet,316.26,4.761905,16.65,7.6
977-22-5721,A,Yangon,Member,Female,Home and lifestyle,72.9,8,29.16,583.16,2024-09-09,18:13:00,Ewallet,554.0,4.761905,29.16,4.7
213-18-4444,A,Naypyitaw,Member,Male,Fashion accessories,89.26,3,13.39,267.77,2022-05-27,16:25:00,Ewallet,254.38,4.761905,13.39,8.4
481-44-3249,C,Naypyitaw,Normal,Female,Fashion accessories,17.34,1,0.87,17.34,2023-10-22,21:45:00,Credit card,16.47,4.761905,0.87,5.6
586-38-9788,C,Naypyitaw,Normal,Male,Food and beverages,29.92,3,4.49,89.77,2023-06-12,10:53:00,Credit card,85.28,4.761905,4.49,8.2
932-95-2355,C,Mandalay,Member,Male,Fashion accessories,74.17,10,37.08,741.67,2022-05-27,11:29:00,Cash,704.58,4.761905,37.08,7.5
552-18-7130,B,Naypyitaw,Member,Female,Home and lifestyle,85.91,8,34.36,687.29,2022-05-16,22:15:00,Credit card,652.93,4.761905,34.36,2.6
300-79-9806,A,Mandalay,Member,Male,Electronic accessories,10.17,5,2.54,50.86,2023-03-17,20:25:00,Credit card,48.32,4.761905,2.54,7.9
629-64-6261,B,Naypyitaw,Member,Male,Fashion accessories,57.55,5,14.39,287.73,2024-10-16,12:21:00,Cash,273.35,4.761905,14.39,7.1
401-34-3994,C,Naypyitaw,Normal,Female,Health and beauty,58.23,5,14.56,291.16,2022-10-05,15:37:00,Cash,276.6,4.761905,14.56,4.0
171-35-4841,A,Naypyitaw,Normal,Male,Health and beauty,80.05,4,16.01,320.18,2023-05-31,19:20:00,Credit card,304.17,4.761905,16.01,8.3
326-19-9217,B,Naypyitaw,Member,Male,Sports and travel,44.02,7,15.41,308.14,2024-06-19,15:08:00,Cash,292.73,4.761905,15.41,9.3
277-93-7657,B,Yangon,Member,Male,Home and lifestyle,19.68,7,6.89,137.78,2023-11-14,12:40:00,Cash,130.89,4.761905,6.89,9.2
532-30-4007,A,Naypyitaw,Normal,Male,Fashion accessories,90.64,3,13.6,271.91,2023-01-17,18:47:00,Credit card,258.31,4.761905,13.6,5.3
651-22-9006,A,Yangon,Normal,Female,Home and lifestyle,54.43,7,19.05,381.0,2023-04-28,20:33:00,Cash,361.95,4.761905,19.05,9.5
280-48-8095,A,Mandalay,Member,Male,Food and beverages,36.43,10,18.21,364.3,2023-06-15,14:27:00,Ewallet,346.08,4.761905,18.21,8.7
364-13-1490,A,Naypyitaw,Normal,Female,Electronic accessories,46.23,10,23.11,462.29,2023-12-28,21:37:00,Cash,439.18,4.761905,23.11,8.8
880-51-5380,A,Yangon,Member,Female,Food and beverages,92.97,4,18.59,371.88,2024-04-17,10:18:00,Cash,353.28,4.761905,18.59,7.2
939-80-6076,C,Mandalay,Normal,Male,Health and beauty,73.6,1,3.68,73.6,2024-05-27,19:47:00,Cash,69.92,4.761905,3.68,6.5
748-85-3903,C,Yangon,Normal,Female,Fashion accessories,78.65,9,35.39,707.82,2022-05-02,19:57:00,Ewallet,672.43,4.761905,35.39,8.9
971-31-1488,C,Mandalay,Normal,Male,Health and beauty,33.73,1,1.69,33.73,2022-12-24,17:33:00,Ewallet,32.04,4.761905,1.69,5.0
951-38-4118,B,Yangon,Member,Male,Home and lifestyle,78.65,7,27.53,550.54,2023-11-23,21:31:00,Ewallet,523.02,4.761905,27.53,6.8
191-16-4468,B,Naypyitaw,Member,Female,Electronic accessories,28.98,8,11.59,231.88,2023-04-24,21:07:00,Cash,220.29,4.761905,11.59,8.6
809-11-2502,A,Yangon,Normal,Male,Food and beverages,36.39,7,12.74,254.76,2023-08-13,21:10:00,Cash,242.02,4.761905,12.74,7.8
348-12-9397,B,Yangon,Normal,Male,Fashion accessories,61.74,9,27.78,555.68,2022-11-13,16:45:00,Ewallet,527.9,4.761905,27.78,6.7
562-24-8689,A,Mandalay,Member,Female,Health and beauty,98.53,2,9.85,197.06,2022-01-14,11:00:00,Cash,187.2,4.761905,9.85,7.7
220-97-8683,A,Yangon,Normal,Male,Electronic accessories,42.73,3,6.41,128.18,2022-05-01,15:35:00,Cash,121.77,4.761905,6.41,5.9
706-50-3638,B,Mandalay,Member,Female,Electronic accessories,93.36,1,4.67,93.36,2024-12-22,17:57:00,Ewallet,88.69,4.761905,4.67,7.5
186-49-2538,A,Naypyitaw,Member,Male,Electronic accessories,34.5,9,15.52,310.47,2024-12-12,12:53:00,Credit card,294.95,4.761905,15.52,6.2
719-80-4668,C,Naypyitaw,Normal,Male,Health and beauty,19.85,9,8.93,178.62,2024-03-17,18:06:00,Ewallet,169.69,4.761905,8.93,10.0
653-11-3308,A,Mandalay,Normal,Male,Home and lifestyle,80.07,10,40.04,800.71,2024-09-07,18:15:00,Ewallet,760.67,4.761905,40.04,7.2
818-73-6471,A,Naypyitaw,Normal,Female,Sports and travel,14.57,1,0.73,14.57,2024-06-01,12:50:00,Cash,13.84,4.761905,0.73,7.8
548-92-4048,B,Yangon,Member,Male,Sports and travel,35.18,3,5.28,105.54,2023-06-20,21:13:00,Cash,100.26,4.761905,5.28,3.0
578-20-7977,A,Yangon,Member,Male,Electronic accessories,16.79,3,2.52,50.37,2023-02-06,19:27:00,Cash,47.85,4.761905,2.52,4.4
817-77-8942,C,Mandalay,Member,Female,Fashion accessories,27.04,5,6.76,135.2,2022-03-06,17:35:00,Cash,128.44,4.761905,6.76,7.0
256-21-7401,B,Naypyitaw,Member,Female,Home and lifestyle,25.91,4,5.18,103.62,2022-10-29,17:02:00,Ewallet,98.44,4.761905,5.18,4.4
100-67-5201,B,Mandalay,Member,Male,Fashion accessories,81.53,8,32.61,652.25,2023-11-16,22:25:00,Cash,619.64,4.761905,32.61,6.1
917-73-6883,B,Mandalay,Normal,Male,Fashion accessories,98.46,8,39.39,787.71,2022-07-26,12:20:00,Ewallet,748.33,4.761905,39.39,10.0
160-18-4439,B,Naypyitaw,Member,Male,Food and beverages,66.55,1,3.33,66.55,2023-08-27,13:47:00,Ewallet,63.22,4.761905,3.33,9.1
838-67-8927,C,Naypyitaw,Normal,Female,Fashion accessories,87.38,3,13.11,262.15,2024-09-22,15:50:00,Cash,249.04,4.761905,13.11,6.2
306-85-1027,C,Yangon,Normal,Female,Sports and travel,23.71,10,11.85,237.07,2022-06-03,20:05:00,Credit card,225.22,4.761905,11.85,5.5
432-54-6555,A,Yangon,Normal,Male,Fashion accessories,53.61,9,24.13,482.51,2022-07-13,10:03:00,Credit card,458.39,4.761905,24.13,5.6
113-87-4199,A,Naypyitaw,Member,Female,Home and lifestyle,42.14,8,16.86,337.12,2023-03-21,16:07:00,Cash,320.27,4.761905,16.86,5.2
381-75-8151,A,Naypyitaw,Member,Male,Electronic accessories,84.46,7,29.56,591.22,2024-08-02,22:42:00,Credit card,561.66,4.761905,29.56,8.6
543-82-4327,A,Mandalay,Member,Male,Food and beverages,57.04,6,17.11,342.25,2022-07-25,20:29:00,Credit card,325.14,4.761905,17.11,6.3
200-75-1449,B,Yangon,Member,Female,Electronic accessories,73.24,2,7.32,146.49,2023-07-11,17:01:00,Ewallet,139.16,4.761905,7.32,3.2
767-48-9195,C,Yangon,Normal,Male,Home and lifestyle,24.59,6,7.38,147.52,2023-11-25,22:29:00,Cash,140.15,4.761905,7.38,3.7
335-66-2559,B,Naypyitaw,Member,Male,Health and beauty,99.28,10,49.64,992.77,2024-02-18,22:56:00,Credit card,943.13,4.761905,49.64,5.5
132-34-6701,B,Yangon,Normal,Male,Sports and travel,77.93,6,23.38,467.6,2022-02-19,14:33:00,Credit card,444.22,4.761905,23.38,4.5
234-83-7274,B,Mandalay,Normal,Male,Sports and travel,71.63,1,3.58,71.63,2024-02-22,13:46:00,Ewallet,68.05,4.761905,3.58,7.2
586-74-4973,A,Yangon,Normal,Male,Food and beverages,54.62,8,21.85,436.95,2023-02-02,14:56:00,Credit card,415.1,4.761905,21.85,6.8
856-51-4771,A,Mandalay,Member,Male,Electronic accessories,17.5,7,6.12,122.5,2023-05-04,14:05:00,Ewallet,116.37,4.761905,6.12,9.4
319-76-1382,A,Naypyitaw,Normal,Female,Sports and travel,41.59,10,20.79,415.87,2022-10-13,10:42:00,Credit card,395.07,4.761905,20.79,6.0
287-55-9355,A,Naypyitaw,Member,Male,Home and lifestyle,93.88,3,14.08,281.63,2022-12-08,18:40:00,Ewallet,267.55,4.761905,14.08,7.3
981-18-4340,C,Mandalay,Member,Male,Sports and travel,15.66,1,0.78,15.66,2022-03-08,15:33:00,Credit card,14.88,4.761905,0.78,8.9
805-78-7071,C,Mandalay,Normal,Male,Sports and travel,30.85,7,10.8,215.93,2023-11-23,19:48:00,Credit card,205.13,4.761905,10.8,8.1
199-38-9835,C,Naypyitaw,Member,Female,Electronic accessories,14.27,8,5.71,114.17,2023-08-18,17:13:00,Cash,108.46,4.761905,5.71,6.2
674-17-2274,B,Mandalay,Normal,Female,Home and lifestyle,83.95,1,4.2,83.95,2022-05-20,22:15:00,Ewallet,79.75,4.761905,4.2,6.9
733-37-2414,C,Yangon,Member,Male,Fashion accessories,53.56,1,2.68,53.56,2023-11-02,15:41:00,Ewallet,50.88,4.761905,2.68,3.8
932-28-9938,A,Naypyitaw,Normal,Male,Sports and travel,60.27,9,27.12,542.39,2023-01-05,22:15:00,Ewallet,515.27,4.761905,27.12,5.6
512-84-5903,C,Yangon,Member,Female,Electronic accessories,91.77,2,9.18,183.54,2023-11-29,21:14:00,Cash,174.37,4.761905,9.18,5.2
496-44-4447,A,Naypyitaw,Normal,Female,Home and lifestyle,53.61,8,21.44,428.88,2023-06-09,15:03:00,Credit card,407.43,4.761905,21.44,5.6
768-43-9133,C,Naypyitaw,Member,Male,Health and beauty,47.04,7,16.47,329.31,2023-12-07,12:57:00,Cash,312.84,4.761905,16.47,8.5
722-78-6873,A,Mandalay,Member,Male,Fashion accessories,76.77,2,7.68,153.54,2022-12-09,13:56:00,Ewallet,145.87,4.761905,7.68,8.0
437-68-6353,C,Mandalay,Member,Female,Fashion accessories,64.71,1,3.24,64.71,2023-06-20,21:56:00,Ewallet,61.48,4.761905,3.24,6.8
406-88-4258,C,Naypyitaw,Member,Female,Sports and travel,23.41,4,4.68,93.65,2022-08-17,11:28:00,Cash,88.97,4.761905,4.68,6.4
459-47-9380,C,Mandalay,Normal,Female,Electronic accessories,87.71,1,4.39,87.71,2024-08-24,22:03:00,Credit card,83.32,4.761905,4.39,3.8
206-94-7912,C,Yangon,Member,Male,Electronic accessories,99.22,5,24.81,496.11,2024-10-23,18:20:00,Cash,471.3,4.761905,24.81,8.2
696-56-3963,B,Mandalay,Normal,Female,Electronic accessories,98.44,6,29.53,590.64,2023-10-11,12:47:00,Ewallet,561.11,4.761905,29.53,7.9
589-74-2454,C,Naypyitaw,Normal,Male,Electronic accessories,50.63,9,22.79,455.7,2024-03-15,21:21:00,Credit card,432.92,4.761905,22.79,6.6
425-72-2732,B,Mandalay,Member,Female,Home and lifestyle,34.16,3,5.12,102.47,2024-06-16,21:01:00,Cash,97.34,4.761905,5.12,5.0
624-78-8866,A,Yangon,Member,Male,Home and lifestyle,23.92,9,10.76,215.25,2022-03-26,22:20:00,Cash,204.49,4.761905,10.76,4.3
815-67-8628,C,Naypyitaw,Member,Female,Electronic accessories,88.89,3,13.33,266.66,2023-10-06,16:38:00,Cash,253.33,4.761905,13.33,7.7
807-20-5831,B,Yangon,Member,Female,Electronic accessories,27.93,8,11.17,223.4,2024-02-28,14:48:00,Cash,212.23,4.761905,11.17,7.2
560-46-1873,B,Mandalay,Member,Female,Food and beverages,58.46,1,2.92,58.46,2023-05-22,21:54:00,Cash,55.54,4.761905,2.92,6.9
324-15-4205,C,Naypyitaw,Member,Male,Health and beauty,11.13,8,4.45,89.03,2023-09-15,12:45:00,Credit card,84.58,4.761905,4.45,5.7
881-18-6332,A,Yangon,Member,Female,Home and lifestyle,95.97,3,14.39,287.9,2023-06-27,12:50:00,Ewallet,273.5,4.761905,14.39,5.7
423-43-4068,A,Yangon,Member,Female,Health and beauty,48.08,2,4.81,96.16,2023-12-30,17:45:00,Credit card,91.35,4.761905,4.81,8.2
194-57-1143,A,Yangon,Normal,Female,Home and lifestyle,15.74,3,2.36,47.23,2024-09-04,11:10:00,Ewallet,44.87,4.761905,2.36,8.1
840-77-7944,C,Naypyitaw,Normal,Female,Home and lifestyle,62.09,3,9.31,186.26,2023-08-01,19:01:00,Credit card,176.95,4.761905,9.31,6.9
939-97-8437,C,Naypyitaw,Normal,Male,Sports and travel,20.56,4,4.11,82.25,2024-10-24,12:32:00,Cash,78.14,4.761905,4.11,9.1
167-20-5266,C,Mandalay,Normal,Female,Home and lifestyle,92.59,3,13.89,277.78,2022-11-17,19:02:00,Ewallet,263.89,4.761905,13.89,5.4
692-60-7788,B,Yangon,Normal,Female,Food and beverages,52.48,2,5.25,104.97,2023-06-03,12:12:00,Cash,99.72,4.761905,5.25,5.9
810-93-6320,B,Yangon,Normal,Female,Sports and travel,34.93,2,3.49,69.86,2023-12-09,22:49:00,Credit card,66.37,4.761905,3.49,5.5
302-15-7170,A,Yangon,Normal,Male,Electronic accessories,54.23,2,5.42,108.45,2023-08-01,12:32:00,Ewallet,103.03,4.761905,5.42,7.5
788-31-8929,C,Yangon,Normal,Female,Health and beauty,90.96,5,22.74,454.78,2023-04-02,20:28:00,Ewallet,432.04,4.761905,22.74,5.5
645-87-5648,A,Mandalay,Normal,Male,Food and beverages,72.67,7,25.44,508.7,2024-05-12,11:57:00,Credit card,483.27,4.761905,25.44,6.2
217-10-5317,A,Mandalay,Member,Male,Food and beverages,89.83,6,26.95,538.97,2023-12-27,10:46:00,Ewallet,512.03,4.761905,26.95,4.6
984-50-3158,A,Yangon,Normal,Female,Food and beverages,69.57,2,6.96,139.14,2024-06-23,21:55:00,Cash,132.18,4.761905,6.96,7.0
634-85-9545,A,Naypyitaw,Member,Male,Sports and travel,91.69,4,18.34,366.78,2024-09-11,15:49:00,Ewallet,348.44,4.761905,18.34,5.9
158-19-4657,B,Yangon,Member,Male,Fashion accessories,36.31,6,10.89,217.85,2022-01-19,14:52:00,Credit card,206.95,4.761905,10.89,7.6
625-67-4970,C,Mandalay,Member,Male,Electronic accessories,83.06,10,41.53,830.64,2022-06-10,22:34:00,Cash,789.1,4.761905,41.53,4.4
734-41-1303,A,Yangon,Normal,Female,Fashion accessories,96.62,2,9.66,193.24,2022-01-15,16:13:00,Ewallet,183.58,4.761905,9.66,7.2
315-46-4071,A,Yangon,Normal,Male,Sports and travel,86.07,9,38.73,774.63,2022-11-27,22:09:00,Ewallet,735.9,4.761905,38.73,8.2
576-26-2342,C,Mandalay,Member,Female,Food and beverages,28.9,6,8.67,173.43,2022-12-18,10:58:00,Cash,164.76,4.761905,8.67,6.8
407-44-4643,C,Yangon,Normal,Female,Sports and travel,48.23,5,12.06,241.13,2023-01-19,18:30:00,Credit card,229.08,4.761905,12.06,4.9
